user_id,segment_label
514133,Free checked bag
532258,Exclusive discounts
537926,Free hotel meal
553783,1-night free hotel with a flight
513089,Exclusive discounts
626519,No cancellation fees
616795,Free hotel meal
532721,Exclusive discounts
540455,Exclusive discounts
626037,Free hotel meal
602925,Exclusive discounts
545264,No cancellation fees
512696,Exclusive discounts
523735,Exclusive discounts
565387,Free hotel meal
539648,Free hotel meal
525515,Free hotel meal
476104,Free checked bag
540413,Exclusive discounts
553151,Free checked bag
511326,No cancellation fees
506858,Free hotel meal
589140,Free hotel meal
552775,Exclusive discounts
600842,Exclusive discounts
565131,Free checked bag
576765,No cancellation fees
557108,Free hotel meal
571637,No cancellation fees
603515,Exclusive discounts
573249,No cancellation fees
511666,Free hotel meal
452612,Exclusive discounts
540308,Free hotel meal
586344,Free hotel meal
518696,No cancellation fees
631787,No cancellation fees
536656,Free hotel meal
549359,No cancellation fees
546888,Free hotel meal
520934,Free hotel meal
533251,Exclusive discounts
634824,Free hotel meal
515202,Exclusive discounts
512928,Exclusive discounts
516144,No cancellation fees
552088,Free checked bag
627893,No cancellation fees
527824,Exclusive discounts
561037,Free hotel meal
489953,Free hotel meal
526084,No cancellation fees
204943,Free hotel meal
514206,Exclusive discounts
512787,1-night free hotel with a flight
526443,No cancellation fees
570329,Exclusive discounts
571200,No cancellation fees
546256,Exclusive discounts
583499,No cancellation fees
529940,1-night free hotel with a flight
516057,No cancellation fees
589008,No cancellation fees
416319,Free hotel meal
596820,No cancellation fees
540147,Free hotel meal
520373,Free hotel meal
605607,Exclusive discounts
546937,Free hotel meal
388328,No cancellation fees
594601,No cancellation fees
512271,Free checked bag
611087,No cancellation fees
516590,No cancellation fees
554289,Exclusive discounts
575055,Exclusive discounts
510163,Free hotel meal
437549,No cancellation fees
546280,Free hotel meal
591593,No cancellation fees
586038,No cancellation fees
534190,No cancellation fees
521070,Free checked bag
539912,Exclusive discounts
512801,Free checked bag
539243,Exclusive discounts
525447,Free hotel meal
490133,Free checked bag
381259,Free checked bag
487002,No cancellation fees
449033,Free checked bag
306819,No cancellation fees
508360,No cancellation fees
498607,Exclusive discounts
560015,Free checked bag
531158,No cancellation fees
576373,Free hotel meal
604355,Exclusive discounts
580626,Free hotel meal
553220,No cancellation fees
561896,Free hotel meal
542850,Free checked bag
566625,Exclusive discounts
610395,No cancellation fees
500972,Exclusive discounts
516216,Free hotel meal
532544,No cancellation fees
538780,Free hotel meal
535600,No cancellation fees
533932,Free hotel meal
528500,No cancellation fees
551729,Exclusive discounts
529887,Free hotel meal
581085,Free hotel meal
511803,Free hotel meal
509903,Exclusive discounts
549608,No cancellation fees
536099,Exclusive discounts
549714,Exclusive discounts
589489,No cancellation fees
546130,No cancellation fees
506347,Exclusive discounts
573720,No cancellation fees
555600,Exclusive discounts
510543,Free checked bag
510972,Free checked bag
627158,No cancellation fees
518956,Free hotel meal
519248,Free hotel meal
518896,No cancellation fees
563735,No cancellation fees
540664,No cancellation fees
530278,Exclusive discounts
573423,Exclusive discounts
458479,Free checked bag
427426,Free checked bag
605943,No cancellation fees
533490,Exclusive discounts
512266,No cancellation fees
549894,No cancellation fees
515058,Free checked bag
531884,Free hotel meal
548189,Free checked bag
551662,Free checked bag
562398,Free hotel meal
531475,Free hotel meal
531143,Exclusive discounts
636078,Exclusive discounts
551032,No cancellation fees
559863,Free checked bag
541352,Exclusive discounts
515240,Exclusive discounts
549281,No cancellation fees
532159,Exclusive discounts
603278,Free hotel meal
512144,Exclusive discounts
497042,No cancellation fees
454264,Free hotel meal
530563,No cancellation fees
541540,Free checked bag
515586,No cancellation fees
516806,Free checked bag
566097,No cancellation fees
559772,Exclusive discounts
532365,Exclusive discounts
566174,No cancellation fees
527219,Free hotel meal
476916,Free hotel meal
149058,Free hotel meal
557762,Exclusive discounts
617743,Free hotel meal
549190,No cancellation fees
541150,Free hotel meal
516556,1-night free hotel with a flight
524940,No cancellation fees
531217,No cancellation fees
489131,Free hotel meal
511145,No cancellation fees
513091,No cancellation fees
527507,No cancellation fees
590442,Exclusive discounts
348863,No cancellation fees
554026,No cancellation fees
563425,Exclusive discounts
585583,No cancellation fees
621849,Exclusive discounts
529737,No cancellation fees
559775,No cancellation fees
583023,Free hotel meal
512677,Free checked bag
505172,No cancellation fees
618759,Free hotel meal
579804,Exclusive discounts
523860,Free checked bag
449326,No cancellation fees
503418,Exclusive discounts
531339,Exclusive discounts
298253,Exclusive discounts
502799,No cancellation fees
491925,Free hotel meal
530801,Free hotel meal
615881,Exclusive discounts
534703,Free hotel meal
610306,No cancellation fees
542267,No cancellation fees
559345,Free checked bag
570291,No cancellation fees
526668,No cancellation fees
566489,Free hotel meal
515694,No cancellation fees
513031,No cancellation fees
501708,Free checked bag
554532,No cancellation fees
441205,Free hotel meal
510899,Free hotel meal
577089,Free checked bag
510108,No cancellation fees
561687,Exclusive discounts
580212,Exclusive discounts
526184,Free hotel meal
540698,Free hotel meal
520696,No cancellation fees
553805,Exclusive discounts
537819,Exclusive discounts
512419,Exclusive discounts
528139,Free hotel meal
527038,Exclusive discounts
567342,Exclusive discounts
509855,Free hotel meal
511862,Free hotel meal
518867,Exclusive discounts
509411,No cancellation fees
534971,1-night free hotel with a flight
399218,No cancellation fees
587483,Exclusive discounts
474464,No cancellation fees
512880,Exclusive discounts
524834,Exclusive discounts
599927,Free checked bag
573704,Free hotel meal
624258,Exclusive discounts
510719,Exclusive discounts
618418,No cancellation fees
520298,Free hotel meal
633972,No cancellation fees
581685,Exclusive discounts
592079,Free hotel meal
546395,No cancellation fees
527445,Free hotel meal
560680,Free hotel meal
582038,Exclusive discounts
559107,No cancellation fees
512691,Exclusive discounts
579792,Free hotel meal
512193,Free checked bag
545344,No cancellation fees
524606,No cancellation fees
374341,No cancellation fees
422668,No cancellation fees
413658,No cancellation fees
541752,Free hotel meal
523690,Free hotel meal
547181,No cancellation fees
512596,No cancellation fees
560511,Free hotel meal
531471,Exclusive discounts
618157,Free hotel meal
427506,No cancellation fees
478146,Free checked bag
537804,Free hotel meal
567245,No cancellation fees
568064,No cancellation fees
555990,Free hotel meal
510213,No cancellation fees
544163,Exclusive discounts
517571,No cancellation fees
584787,Exclusive discounts
568105,No cancellation fees
555782,No cancellation fees
490576,No cancellation fees
562886,No cancellation fees
516543,No cancellation fees
541382,Free checked bag
556824,No cancellation fees
549579,Exclusive discounts
486191,Exclusive discounts
563342,Exclusive discounts
521587,Free hotel meal
533123,No cancellation fees
599348,Free hotel meal
532312,No cancellation fees
551237,Exclusive discounts
565464,Exclusive discounts
520244,Free hotel meal
541041,Free checked bag
566749,Exclusive discounts
547130,Exclusive discounts
610793,No cancellation fees
517549,Free hotel meal
551430,Free hotel meal
556391,Free hotel meal
569792,No cancellation fees
533527,No cancellation fees
559834,Exclusive discounts
557343,No cancellation fees
513582,Exclusive discounts
604664,Exclusive discounts
512322,No cancellation fees
542366,Exclusive discounts
605494,1-night free hotel with a flight
541454,Exclusive discounts
573493,Free hotel meal
524251,Free hotel meal
550022,Exclusive discounts
516368,No cancellation fees
606362,No cancellation fees
523335,No cancellation fees
522585,Free hotel meal
510239,No cancellation fees
614918,No cancellation fees
609262,Free checked bag
561652,Free checked bag
517545,Free checked bag
506234,No cancellation fees
569458,No cancellation fees
473712,Free hotel meal
602962,Free checked bag
525789,No cancellation fees
565109,No cancellation fees
539671,Exclusive discounts
545115,No cancellation fees
496016,Free hotel meal
442484,No cancellation fees
527197,No cancellation fees
542254,Exclusive discounts
511996,Exclusive discounts
592132,Exclusive discounts
557118,No cancellation fees
516833,Exclusive discounts
514623,No cancellation fees
521883,No cancellation fees
548587,Free hotel meal
527451,No cancellation fees
511772,No cancellation fees
510418,No cancellation fees
533537,No cancellation fees
539919,Exclusive discounts
565487,Free checked bag
546127,Exclusive discounts
524328,No cancellation fees
532259,No cancellation fees
510044,Free hotel meal
519260,Free checked bag
518526,Free checked bag
258451,Free checked bag
541193,Exclusive discounts
569031,Exclusive discounts
598691,No cancellation fees
518495,Exclusive discounts
526203,No cancellation fees
520291,Free hotel meal
542752,Free hotel meal
483982,No cancellation fees
552348,Free hotel meal
511260,Free hotel meal
570021,No cancellation fees
477730,No cancellation fees
519254,Exclusive discounts
592158,Exclusive discounts
594446,Exclusive discounts
519774,No cancellation fees
568385,No cancellation fees
517871,Free checked bag
545446,Free hotel meal
463698,Free checked bag
499252,Free hotel meal
468106,No cancellation fees
636739,No cancellation fees
637633,No cancellation fees
529428,Free checked bag
542918,Exclusive discounts
590123,No cancellation fees
556417,Exclusive discounts
570821,Exclusive discounts
532627,No cancellation fees
515131,No cancellation fees
521943,Exclusive discounts
579829,Free hotel meal
535035,Exclusive discounts
356046,No cancellation fees
564312,No cancellation fees
632631,No cancellation fees
551051,Exclusive discounts
525804,Free hotel meal
544207,Exclusive discounts
538638,No cancellation fees
597734,Free hotel meal
558506,Exclusive discounts
524052,Free hotel meal
506990,Free checked bag
542658,No cancellation fees
552535,Exclusive discounts
520844,Free hotel meal
627475,Exclusive discounts
524980,No cancellation fees
558659,No cancellation fees
478003,No cancellation fees
518585,Exclusive discounts
635300,No cancellation fees
563059,Exclusive discounts
541289,No cancellation fees
536034,No cancellation fees
531771,No cancellation fees
518582,No cancellation fees
528930,Free checked bag
554141,No cancellation fees
521743,No cancellation fees
545981,Free hotel meal
552809,No cancellation fees
632461,No cancellation fees
581120,No cancellation fees
553751,No cancellation fees
512283,Exclusive discounts
521152,Free hotel meal
626558,No cancellation fees
611371,No cancellation fees
586774,Exclusive discounts
518567,No cancellation fees
601882,Free checked bag
519982,Exclusive discounts
616950,Exclusive discounts
599437,Free checked bag
532774,No cancellation fees
531073,Exclusive discounts
543165,No cancellation fees
565791,Exclusive discounts
516507,No cancellation fees
536050,Exclusive discounts
523146,No cancellation fees
531989,Exclusive discounts
630178,Exclusive discounts
529734,Free hotel meal
565348,No cancellation fees
509552,Free hotel meal
547663,Exclusive discounts
549116,Free hotel meal
493409,No cancellation fees
540974,No cancellation fees
508693,Exclusive discounts
590468,Exclusive discounts
519888,No cancellation fees
520497,Free hotel meal
530811,Free checked bag
565076,Free hotel meal
631201,Free hotel meal
534586,Free checked bag
538388,No cancellation fees
559228,No cancellation fees
552432,Exclusive discounts
456663,No cancellation fees
522118,Exclusive discounts
542965,Free hotel meal
562648,Exclusive discounts
508940,Exclusive discounts
567563,No cancellation fees
608287,No cancellation fees
617052,Free checked bag
545063,No cancellation fees
560341,No cancellation fees
557794,No cancellation fees
510822,No cancellation fees
456671,Free checked bag
516251,Exclusive discounts
544640,Exclusive discounts
574840,No cancellation fees
553664,Exclusive discounts
502063,Free hotel meal
535229,Free checked bag
573648,No cancellation fees
579783,Exclusive discounts
568984,Exclusive discounts
522005,No cancellation fees
524116,Exclusive discounts
529695,No cancellation fees
597029,Free hotel meal
510219,No cancellation fees
604592,No cancellation fees
481050,Free hotel meal
618392,Exclusive discounts
536893,No cancellation fees
520603,Exclusive discounts
539962,Free hotel meal
532835,Free hotel meal
580658,Free checked bag
514344,No cancellation fees
538915,Free checked bag
570219,No cancellation fees
591003,No cancellation fees
229330,Free hotel meal
596186,No cancellation fees
536313,No cancellation fees
543222,No cancellation fees
624636,Free checked bag
558394,Free checked bag
501817,Free checked bag
527081,Free hotel meal
572396,Exclusive discounts
527782,Free checked bag
562192,No cancellation fees
508731,Free checked bag
557307,Free checked bag
545109,Exclusive discounts
546756,Exclusive discounts
518865,No cancellation fees
574134,Free checked bag
510805,Free hotel meal
581461,Free hotel meal
539866,Free hotel meal
623941,Exclusive discounts
594103,No cancellation fees
529501,Free hotel meal
475130,Free checked bag
543671,No cancellation fees
538522,Exclusive discounts
532568,Free hotel meal
590040,No cancellation fees
528816,Exclusive discounts
558362,Free checked bag
536229,Exclusive discounts
517392,No cancellation fees
555698,Free checked bag
537688,Exclusive discounts
534688,Exclusive discounts
354311,Free hotel meal
552363,Exclusive discounts
431899,Free checked bag
563740,No cancellation fees
530592,Free hotel meal
511613,Free hotel meal
548185,No cancellation fees
539656,No cancellation fees
508856,No cancellation fees
598832,Free hotel meal
500493,Free hotel meal
545755,Free hotel meal
531744,Free hotel meal
534607,No cancellation fees
510156,No cancellation fees
516704,No cancellation fees
539953,Free hotel meal
541812,Free checked bag
509717,No cancellation fees
509061,No cancellation fees
507036,Free hotel meal
515229,No cancellation fees
548504,Free hotel meal
582729,Exclusive discounts
616461,No cancellation fees
562894,Free hotel meal
572728,No cancellation fees
526036,Free checked bag
594695,Exclusive discounts
528248,Exclusive discounts
519548,Free hotel meal
543339,Free hotel meal
513611,Free hotel meal
519896,No cancellation fees
514830,No cancellation fees
526729,No cancellation fees
487101,Free hotel meal
570631,No cancellation fees
520530,Free checked bag
603221,No cancellation fees
530453,No cancellation fees
581901,Exclusive discounts
481554,Free hotel meal
478760,No cancellation fees
537413,No cancellation fees
611350,No cancellation fees
525920,Free hotel meal
513422,No cancellation fees
563853,Exclusive discounts
535706,Free checked bag
546224,No cancellation fees
519604,Free hotel meal
518629,Free hotel meal
564596,Exclusive discounts
569364,No cancellation fees
441982,Free hotel meal
561013,Free checked bag
602921,No cancellation fees
593047,No cancellation fees
594000,No cancellation fees
569335,Exclusive discounts
538441,No cancellation fees
511587,Free hotel meal
576231,Free hotel meal
510452,Free hotel meal
602734,Exclusive discounts
575964,Exclusive discounts
537181,Exclusive discounts
443652,Free checked bag
541084,Free hotel meal
601282,No cancellation fees
542914,Free hotel meal
536651,Free checked bag
555710,Free hotel meal
189676,Free hotel meal
542418,Exclusive discounts
469418,No cancellation fees
636251,No cancellation fees
509272,Free checked bag
521663,Exclusive discounts
625597,No cancellation fees
621811,Exclusive discounts
522533,Free checked bag
522427,No cancellation fees
551488,Exclusive discounts
563483,No cancellation fees
574150,Exclusive discounts
546864,Free hotel meal
551990,Free hotel meal
508901,Free checked bag
558019,No cancellation fees
531847,Free hotel meal
513164,Free hotel meal
503049,No cancellation fees
415581,Free hotel meal
442819,No cancellation fees
560497,Free hotel meal
584288,No cancellation fees
538489,Exclusive discounts
522633,Exclusive discounts
466342,No cancellation fees
568093,Free hotel meal
513926,No cancellation fees
600287,Free hotel meal
510545,Free hotel meal
535896,Exclusive discounts
535686,No cancellation fees
518211,Free hotel meal
546740,Free hotel meal
629803,Free hotel meal
587601,No cancellation fees
548488,No cancellation fees
535682,Free hotel meal
556215,Free hotel meal
518826,No cancellation fees
509242,No cancellation fees
595431,No cancellation fees
548635,No cancellation fees
525356,No cancellation fees
521904,Exclusive discounts
520225,Exclusive discounts
586257,No cancellation fees
538069,No cancellation fees
560273,Exclusive discounts
551890,Free hotel meal
522179,No cancellation fees
518324,No cancellation fees
519393,Exclusive discounts
632665,No cancellation fees
546587,Free hotel meal
538214,No cancellation fees
530719,No cancellation fees
510134,No cancellation fees
554450,1-night free hotel with a flight
568790,No cancellation fees
551627,No cancellation fees
519769,No cancellation fees
530720,No cancellation fees
574409,Exclusive discounts
532535,Free checked bag
561044,Free checked bag
524043,No cancellation fees
536228,Exclusive discounts
603440,Free hotel meal
514164,Exclusive discounts
535177,Free hotel meal
503161,Free hotel meal
575561,Exclusive discounts
574419,No cancellation fees
518726,Exclusive discounts
510155,Exclusive discounts
613275,No cancellation fees
611954,No cancellation fees
518971,No cancellation fees
550071,No cancellation fees
563253,Free hotel meal
534499,No cancellation fees
521491,Exclusive discounts
510841,Free hotel meal
513742,Exclusive discounts
500299,No cancellation fees
513126,No cancellation fees
512063,No cancellation fees
515778,No cancellation fees
529678,No cancellation fees
558513,Exclusive discounts
632316,Exclusive discounts
598306,No cancellation fees
564219,Exclusive discounts
526291,Free hotel meal
519529,No cancellation fees
520619,No cancellation fees
609838,Free hotel meal
608629,Free checked bag
628023,Exclusive discounts
379543,No cancellation fees
466723,No cancellation fees
540857,No cancellation fees
182191,No cancellation fees
531987,Exclusive discounts
521434,Free checked bag
588048,Free hotel meal
588582,Free hotel meal
636524,Free hotel meal
568182,Exclusive discounts
551615,No cancellation fees
570988,No cancellation fees
563544,No cancellation fees
514021,No cancellation fees
550193,Free checked bag
528661,Exclusive discounts
548258,Free hotel meal
553568,Free hotel meal
565841,Exclusive discounts
547483,No cancellation fees
509459,Free hotel meal
563588,Free checked bag
549797,Exclusive discounts
536604,No cancellation fees
637687,No cancellation fees
634601,No cancellation fees
529783,Free hotel meal
514867,Exclusive discounts
539267,Free checked bag
526378,No cancellation fees
497615,No cancellation fees
582227,Free hotel meal
522233,No cancellation fees
492497,Free hotel meal
509435,Free checked bag
549623,Free checked bag
586631,Free hotel meal
634795,No cancellation fees
559936,Free checked bag
576691,Free hotel meal
591478,No cancellation fees
557236,Free hotel meal
512190,Exclusive discounts
540043,No cancellation fees
542585,Free hotel meal
552661,No cancellation fees
575809,No cancellation fees
576849,Exclusive discounts
543008,Exclusive discounts
575576,No cancellation fees
526855,Free checked bag
564234,Exclusive discounts
552314,No cancellation fees
607998,No cancellation fees
512204,No cancellation fees
553690,Free hotel meal
476714,No cancellation fees
511314,Free checked bag
457599,No cancellation fees
532742,Free hotel meal
559469,No cancellation fees
574885,No cancellation fees
554853,Free checked bag
526873,No cancellation fees
555203,Free checked bag
543885,Free hotel meal
574493,No cancellation fees
499379,No cancellation fees
580077,Exclusive discounts
566173,Exclusive discounts
514300,No cancellation fees
547180,Free hotel meal
545510,Free hotel meal
584241,Free checked bag
546509,No cancellation fees
466205,No cancellation fees
471649,Free checked bag
569832,Exclusive discounts
609393,No cancellation fees
565768,No cancellation fees
517787,Exclusive discounts
566992,Exclusive discounts
535906,Exclusive discounts
594503,No cancellation fees
494374,Free hotel meal
502626,Free hotel meal
514586,Free hotel meal
547836,Free checked bag
547568,Free hotel meal
509157,No cancellation fees
602748,Exclusive discounts
512362,Exclusive discounts
561798,No cancellation fees
506837,Free checked bag
611583,No cancellation fees
520277,Free checked bag
587134,Exclusive discounts
524797,Exclusive discounts
509919,Exclusive discounts
566726,Exclusive discounts
556395,Exclusive discounts
530090,No cancellation fees
536641,Exclusive discounts
485785,Free hotel meal
605878,Free hotel meal
577255,No cancellation fees
595386,No cancellation fees
521343,Free hotel meal
560495,No cancellation fees
589650,Free checked bag
589539,No cancellation fees
570697,Free hotel meal
610763,No cancellation fees
633406,Free hotel meal
551217,No cancellation fees
328590,No cancellation fees
574987,Exclusive discounts
513381,No cancellation fees
485591,Free checked bag
596409,Free hotel meal
501512,No cancellation fees
551431,No cancellation fees
587313,No cancellation fees
526782,No cancellation fees
467007,No cancellation fees
546884,Free hotel meal
540252,Exclusive discounts
583931,Exclusive discounts
505498,Free checked bag
511827,Exclusive discounts
618815,Exclusive discounts
532388,Exclusive discounts
541497,No cancellation fees
517653,Free checked bag
572932,Exclusive discounts
622149,No cancellation fees
584030,No cancellation fees
494382,Free hotel meal
543927,Free checked bag
563592,Exclusive discounts
601116,No cancellation fees
546282,Free hotel meal
509969,Exclusive discounts
530581,Free checked bag
525716,Exclusive discounts
486671,No cancellation fees
543476,No cancellation fees
480313,No cancellation fees
564112,Exclusive discounts
574625,No cancellation fees
588386,No cancellation fees
551622,Exclusive discounts
535595,Exclusive discounts
524194,No cancellation fees
586876,No cancellation fees
525234,Free checked bag
525332,No cancellation fees
499979,Free hotel meal
521170,No cancellation fees
550028,Free hotel meal
505941,No cancellation fees
555656,Exclusive discounts
520770,Exclusive discounts
542670,No cancellation fees
596222,No cancellation fees
609673,No cancellation fees
534986,Exclusive discounts
543273,Free hotel meal
573792,No cancellation fees
559068,Exclusive discounts
572744,No cancellation fees
497680,No cancellation fees
544495,No cancellation fees
577851,Exclusive discounts
521109,No cancellation fees
511399,No cancellation fees
539426,Exclusive discounts
551331,Free checked bag
531006,No cancellation fees
632136,No cancellation fees
595183,Free checked bag
527564,No cancellation fees
515908,Exclusive discounts
594123,No cancellation fees
544694,Free hotel meal
340166,No cancellation fees
512028,No cancellation fees
542570,Exclusive discounts
575051,No cancellation fees
614311,Free checked bag
519893,No cancellation fees
572669,No cancellation fees
522927,Free hotel meal
577225,Exclusive discounts
535912,No cancellation fees
620719,Free checked bag
510449,No cancellation fees
619971,No cancellation fees
590954,Exclusive discounts
468666,Free hotel meal
534825,Free hotel meal
539146,Free hotel meal
525176,Free hotel meal
515478,Exclusive discounts
592372,Free hotel meal
532426,Free hotel meal
566366,Exclusive discounts
507617,Free checked bag
590394,No cancellation fees
525053,No cancellation fees
580026,Free hotel meal
594410,No cancellation fees
535136,No cancellation fees
386469,No cancellation fees
573010,Exclusive discounts
515205,No cancellation fees
515713,Exclusive discounts
550627,No cancellation fees
530978,Exclusive discounts
535747,Free hotel meal
560367,No cancellation fees
585231,No cancellation fees
563787,No cancellation fees
479101,No cancellation fees
442718,Free hotel meal
588370,No cancellation fees
625030,Free hotel meal
513347,Free checked bag
538350,Free checked bag
505854,No cancellation fees
513397,Free checked bag
598075,No cancellation fees
520256,Free hotel meal
587753,No cancellation fees
486268,Free hotel meal
511379,No cancellation fees
549293,Free hotel meal
572908,Free hotel meal
534895,No cancellation fees
610294,Free hotel meal
561846,No cancellation fees
628653,No cancellation fees
535553,Free hotel meal
513546,No cancellation fees
607280,Free hotel meal
531361,Free hotel meal
618343,No cancellation fees
602827,Free checked bag
532656,Free checked bag
584217,Exclusive discounts
534604,Free hotel meal
540777,No cancellation fees
573588,No cancellation fees
515161,Exclusive discounts
533199,Free hotel meal
623691,Exclusive discounts
566059,No cancellation fees
459229,Free checked bag
471973,No cancellation fees
534088,No cancellation fees
517119,Free checked bag
591714,No cancellation fees
618181,No cancellation fees
499634,No cancellation fees
532347,No cancellation fees
509841,No cancellation fees
628671,Exclusive discounts
522223,Free checked bag
557449,Free hotel meal
562209,Exclusive discounts
552597,No cancellation fees
588893,Free hotel meal
431337,No cancellation fees
529972,Exclusive discounts
517548,No cancellation fees
510343,Exclusive discounts
587642,No cancellation fees
537123,No cancellation fees
343928,No cancellation fees
485894,Free checked bag
550599,No cancellation fees
567518,Exclusive discounts
612812,Exclusive discounts
528995,No cancellation fees
528999,No cancellation fees
537038,Free hotel meal
520480,No cancellation fees
544364,Exclusive discounts
450615,Free hotel meal
545249,No cancellation fees
519718,Free hotel meal
577625,Exclusive discounts
587698,Free hotel meal
632475,Exclusive discounts
606290,No cancellation fees
556067,Free hotel meal
564822,No cancellation fees
552440,No cancellation fees
599999,Exclusive discounts
632239,Exclusive discounts
526354,No cancellation fees
513236,No cancellation fees
528735,No cancellation fees
559918,Free hotel meal
516614,Exclusive discounts
554155,Exclusive discounts
556019,No cancellation fees
585522,Exclusive discounts
501830,Free hotel meal
579065,Exclusive discounts
534254,Exclusive discounts
563489,Exclusive discounts
503126,Exclusive discounts
175032,No cancellation fees
521004,Free checked bag
559093,Exclusive discounts
566455,No cancellation fees
546881,No cancellation fees
618780,Free hotel meal
563410,Free hotel meal
521211,Free checked bag
595283,Free hotel meal
531198,Free hotel meal
542663,No cancellation fees
536659,No cancellation fees
570683,No cancellation fees
527321,No cancellation fees
531009,Exclusive discounts
543723,Free hotel meal
533773,Free checked bag
549292,No cancellation fees
511809,Exclusive discounts
543659,Exclusive discounts
527490,Exclusive discounts
583664,No cancellation fees
625089,Free checked bag
602323,Free hotel meal
532637,No cancellation fees
490517,Free checked bag
559537,No cancellation fees
575433,No cancellation fees
509282,No cancellation fees
513006,Exclusive discounts
559277,No cancellation fees
371201,Free hotel meal
594985,Exclusive discounts
591835,No cancellation fees
571566,No cancellation fees
555275,No cancellation fees
577617,Free checked bag
589995,No cancellation fees
438985,Free hotel meal
575299,No cancellation fees
510779,Exclusive discounts
595284,No cancellation fees
510961,Exclusive discounts
510172,No cancellation fees
513953,Free hotel meal
535099,Free hotel meal
577598,No cancellation fees
628694,Exclusive discounts
558966,No cancellation fees
519383,No cancellation fees
550514,Free hotel meal
616692,No cancellation fees
559112,No cancellation fees
552732,Free checked bag
581577,No cancellation fees
483224,Free hotel meal
624497,Free hotel meal
513761,No cancellation fees
557402,Exclusive discounts
510694,Exclusive discounts
528829,No cancellation fees
576922,Free hotel meal
524663,No cancellation fees
584115,No cancellation fees
540605,No cancellation fees
587899,Free checked bag
424553,No cancellation fees
526959,No cancellation fees
523511,No cancellation fees
519626,Exclusive discounts
527524,Exclusive discounts
566999,No cancellation fees
514167,No cancellation fees
513296,No cancellation fees
576159,Free hotel meal
584525,No cancellation fees
516351,Exclusive discounts
468409,Free hotel meal
595626,No cancellation fees
604688,No cancellation fees
573189,No cancellation fees
519694,No cancellation fees
575233,Free hotel meal
545652,Exclusive discounts
556052,No cancellation fees
566002,No cancellation fees
544254,Free hotel meal
568121,No cancellation fees
580211,Free hotel meal
553773,No cancellation fees
526759,Free hotel meal
566032,No cancellation fees
521250,Free hotel meal
521404,Exclusive discounts
583335,No cancellation fees
498500,No cancellation fees
337227,Free checked bag
545810,No cancellation fees
590400,Exclusive discounts
509645,No cancellation fees
581385,No cancellation fees
550796,No cancellation fees
217136,No cancellation fees
408551,Free hotel meal
502850,No cancellation fees
546842,No cancellation fees
583955,Free checked bag
586721,Exclusive discounts
566196,Free hotel meal
520106,Exclusive discounts
566008,Exclusive discounts
493177,No cancellation fees
569920,No cancellation fees
577901,Exclusive discounts
576169,Exclusive discounts
552598,No cancellation fees
509598,No cancellation fees
530371,No cancellation fees
507557,Exclusive discounts
524620,No cancellation fees
582785,No cancellation fees
606762,Free hotel meal
579021,Exclusive discounts
549058,No cancellation fees
558852,Free hotel meal
538131,Exclusive discounts
522800,Free hotel meal
525842,No cancellation fees
510575,No cancellation fees
602433,No cancellation fees
564100,Free checked bag
588677,No cancellation fees
573147,Free hotel meal
517579,No cancellation fees
528105,Free hotel meal
532705,No cancellation fees
537748,Free checked bag
541988,No cancellation fees
510580,Exclusive discounts
526179,No cancellation fees
587577,Free hotel meal
542638,Exclusive discounts
543074,No cancellation fees
546008,Free hotel meal
563148,No cancellation fees
512999,Free checked bag
513826,Exclusive discounts
510754,Exclusive discounts
596329,No cancellation fees
461744,Free hotel meal
526206,Free checked bag
557932,Exclusive discounts
613921,No cancellation fees
584247,Exclusive discounts
540348,No cancellation fees
541162,No cancellation fees
552861,Free hotel meal
523887,Free hotel meal
499847,Exclusive discounts
495592,No cancellation fees
612685,Free checked bag
454661,Exclusive discounts
528354,Free hotel meal
507133,No cancellation fees
595123,No cancellation fees
229108,No cancellation fees
598533,No cancellation fees
524172,Exclusive discounts
524728,Free checked bag
518338,Free hotel meal
605308,Exclusive discounts
572489,No cancellation fees
529237,Free hotel meal
476270,Free hotel meal
508240,Exclusive discounts
510490,Free checked bag
510090,No cancellation fees
562238,No cancellation fees
575923,No cancellation fees
514551,No cancellation fees
587754,Free checked bag
532106,Free checked bag
531926,Exclusive discounts
556904,Free hotel meal
517061,Free checked bag
535398,No cancellation fees
543816,No cancellation fees
606862,No cancellation fees
621085,Exclusive discounts
519059,Exclusive discounts
445515,No cancellation fees
608970,Exclusive discounts
574362,Exclusive discounts
552209,No cancellation fees
611251,Free hotel meal
546065,No cancellation fees
579999,Free hotel meal
551241,No cancellation fees
349132,No cancellation fees
575733,Free checked bag
538084,No cancellation fees
540614,No cancellation fees
591381,No cancellation fees
559461,Exclusive discounts
541699,No cancellation fees
486447,No cancellation fees
539637,Free checked bag
514876,Free hotel meal
536691,No cancellation fees
614632,No cancellation fees
529845,Free hotel meal
488511,No cancellation fees
615266,No cancellation fees
601104,No cancellation fees
583446,Exclusive discounts
545634,No cancellation fees
538703,No cancellation fees
568716,No cancellation fees
565467,No cancellation fees
576879,No cancellation fees
570837,No cancellation fees
552945,No cancellation fees
582903,Free hotel meal
561288,No cancellation fees
524012,Free checked bag
458725,No cancellation fees
597010,Exclusive discounts
540226,No cancellation fees
610280,No cancellation fees
615922,No cancellation fees
509453,No cancellation fees
530673,Free checked bag
571300,No cancellation fees
614793,No cancellation fees
